customer_id,name,email,sex,age,state,cheq_balance,savings_balance,credit_score,special_offer
892,Roxie Monro,rmonroor@kickstarter.com,Male,81,FL,7427.13,13382.94,775,TRUE
893,Bill Bennetts,bbennettsos@diigo.com,Male,47,CA,7537.53,,578,FALSE
894,Merwyn Devinn,,Female,29,FL,4245.03,,650,FALSE
895,Leontine Pasek,lpasekou@bloglines.com,Male,85,TX,5907.76,6910.14,,FALSE
896,Ceciley Barfield,cbarfieldov@smugmug.com,Female,,FL,6665.27,18050.56,605,FALSE
897,Tim Kingswood,tkingswoodow@twitter.com,Male,16,FL,3150.92,14662.33,,TRUE
898,Bronny Kobelt,bkobeltox@washington.edu,Male,34,FL,6124.52,2106,577,FALSE
899,Red Sammars,rsammarsoy@cocolog-nifty.com,Male,82,NY,5998.89,18509.85,753,TRUE
900,Irina Crosser,icrosseroz@ehow.com,Male,62,TX,623.94,16864.35,589,FALSE
901,Alwyn Burnsall,aburnsallp0@answers.com,Female,92,,5221.69,2312.21,,TRUE
902,Tasia Ingry,tingryp1@diigo.com,,32,TX,8615.39,13727.08,726,FALSE
903,Suki Durkin,sdurkinp2@goo.gl,Female,,NY,5996.13,17051.68,653,TRUE
904,Sharity Boome,sboomep3@prlog.org,Male,48,TX,5199.58,8642.53,759,TRUE
905,Cameron Keith,ckeithp4@wp.com,Male,93,NY,9190.54,15397.98,697,TRUE
906,Freeland McCathie,fmccathiep5@nbcnews.com,Male,68,TX,1862.73,19703.94,648,TRUE
907,Marys Owenson,,Female,12,CA,3889.64,7825.37,743,TRUE
908,Dun Cocozza,dcocozzap7@alibaba.com,,77,FL,,6389.41,570,FALSE
909,Marlee Arnolds,marnoldsp8@pcworld.com,Female,101,TX,7339.55,14824.25,668,FALSE
910,Elvira Longbone,elongbonep9@npr.org,,60,CA,7007.78,6845.29,778,TRUE
911,Ailina Espino,aespinopa@omniture.com,Male,57,FL,1624.91,19667.92,578,FALSE
912,Alexander Carlsen,acarlsenpb@sohu.com,Female,119,CA,1543.77,9265.82,611,TRUE
913,Jobyna Jindacek,jjindacekpc@hostgator.com,Female,28,FL,9155.67,7344.09,662,TRUE
914,Tomasine Winton,twintonpd@cargocollective.com,,52,TX,4894.23,1316.04,624,TRUE
915,Ruthy Hickin,rhickinpe@opera.com,Female,93,FL,3277.62,14403.71,,TRUE
916,Melvyn Androsik,mandrosikpf@blog.com,Female,105,CA,9949.32,6854.72,732,FALSE
917,Liuka McDowell,lmcdowellpg@fotki.com,Female,37,NY,419.18,16206.53,,FALSE
918,Cyrille Mennear,cmennearph@livejournal.com,Female,102,NY,5546.75,3862.02,705,TRUE
919,Kimberley Banck,kbanckpi@vinaora.com,Male,104,FL,713.29,11352.79,675,FALSE
920,Christan Lummus,clummuspj@imageshack.us,,58,CA,2658.73,5031.15,717,TRUE
921,Kathye Floyd,kfloydpk@wordpress.org,Male,65,TX,3994.49,6168.5,769,FALSE
922,Benton Vannuccini,,Female,63,,3805.12,15243.75,584,FALSE
923,Ethelbert Lembke,elembkepm@themeforest.net,Female,0,FL,8611.94,5983.85,763,FALSE
924,Xenos Di Baudi,xdipn@360.cn,Female,75,TX,7938.25,13419.31,740,FALSE
925,Judon Ince,jincepo@mozilla.org,Female,57,CA,2870.69,7013.91,,TRUE
926,Jerrylee Screach,jscreachpp@amazon.com,Male,109,NY,9089.71,5103.68,696,FALSE
927,Agnesse Alfwy,aalfwypq@topsy.com,Female,,TX,1238.09,16616.64,697,FALSE
928,Kristal Hanstock,khanstockpr@dailymotion.com,Female,83,FL,3460.16,2823.92,632,FALSE
929,Cymbre Lawrinson,clawrinsonps@chron.com,Male,47,FL,9734.57,18379.37,558,TRUE
930,Mace Laugier,mlaugierpt@geocities.jp,Male,78,NY,8915.23,12623.36,653,FALSE
931,Kissie Ensor,,Female,,CA,766.93,4228.15,648,FALSE
932,Felice Yukhtin,fyukhtinpv@webs.com,Female,43,TX,5659.66,9222.51,551,TRUE
933,Gabriel McIlvoray,gmcilvoraypw@seattletimes.com,Male,104,TX,4244.14,5433.73,645,TRUE
934,Raimund Danzelman,rdanzelmanpx@gov.uk,Female,11,TX,5261.08,8453.2,746,FALSE
935,Alistair Blackborn,,Female,,,4395.08,8760.25,583,TRUE
936,Minette Bernardini,,Male,3,CA,3740.02,5947.46,717,TRUE
937,Elfrida Dayne,edayneq0@yahoo.co.jp,Female,41,FL,9700.29,11840.51,595,TRUE
938,Luther Glenister,lglenisterq1@edublogs.org,Female,1,CA,1837.81,8078.65,,TRUE
939,Garnette MacGruer,gmacgruerq2@jigsy.com,Male,27,CA,9058.77,4851.8,588,FALSE
940,John Donnison,jdonnisonq3@fc2.com,,65,TX,5601.81,9418.45,821,TRUE
941,Vladamir Beales,vbealesq4@addthis.com,Male,42,,1473.28,6538.01,693,FALSE
942,Ailene Szymanzyk,aszymanzykq5@theglobeandmail.com,Female,46,TX,1629.43,1415.11,563,FALSE
943,Benn Abeles,babelesq6@dmoz.org,Female,5,FL,8661.42,3329.2,764,FALSE
944,Oralie O'Neal,,Female,79,TX,8135.58,1331.07,797,FALSE
945,Jose Ambrus,,Female,2,CA,1869.96,2334.43,786,FALSE
946,Tye Gidley,tgidleyq9@cdc.gov,Female,65,NY,9438.6,16186.1,790,FALSE
947,Husein Diggens,hdiggensqa@shop-pro.jp,Female,,TX,4994.13,,558,TRUE
948,Kareem McClintock,kmcclintockqb@wix.com,,88,CA,9308.09,12177.22,,TRUE
949,Connor Gerardet,cgerardetqc@toplist.cz,Female,99,CA,3299.82,6239.96,600,FALSE
950,Brodie Lawly,blawlyqd@cafepress.com,Female,35,FL,3923.58,10156.18,745,TRUE
951,Skipton Mulrean,,Female,114,NY,7665.65,9885.57,,TRUE
952,Mari Cordner,mcordnerqf@economist.com,Male,36,NY,80.81,3778.14,788,TRUE
953,Urson Gerry,ugerryqg@google.cn,Male,61,NY,1998.48,13152.22,748,FALSE
954,Franz McInally,fmcinallyqh@slate.com,Male,65,CA,3036.83,2658.09,623,TRUE
955,Krissie Stollard,kstollardqi@wix.com,Female,112,CA,6193.46,16286.19,590,FALSE
956,Goldarina Amiss,gamissqj@163.com,Female,,CA,7428.87,1284.55,695,FALSE
957,Jen McGeoch,jmcgeochqk@geocities.com,Female,72,CA,7381.54,8476.88,750,FALSE
958,Helaine Arens,harensql@psu.edu,Male,94,NY,2172.71,15325.28,742,FALSE
959,Isak Baudinet,,Male,118,TX,,17024.1,814,FALSE
960,Auberon Guerreiro,aguerreiroqn@google.cn,Female,,CA,9500.62,14589.38,814,FALSE
961,Bevin Spensly,bspenslyqo@tuttocitta.it,Male,75,CA,7474.05,,653,FALSE
962,Robb Fowlestone,rfowlestoneqp@elegantthemes.com,Male,97,NY,4670.52,8101.66,813,FALSE
963,Opalina Aymes,,Female,83,TX,639.22,8315.02,818,FALSE
964,Cecilius Swithenby,cswithenbyqr@cloudflare.com,Female,80,NY,8041.63,7131.43,614,FALSE
965,Toby Malcolm,tmalcolmqs@answers.com,Female,63,NY,4675.24,13879.09,720,TRUE
966,Rusty Adamovitz,radamovitzqt@wp.com,Female,107,TX,,3104.37,653,FALSE
967,Albina Sarra,asarraqu@webnode.com,Male,46,CA,5380.62,12388.26,561,TRUE
968,Alleen Skpsey,askpseyqv@infoseek.co.jp,Male,2,TX,2709.65,,791,TRUE
969,Marielle Coddrington,mcoddringtonqw@1688.com,Female,3,CA,4350.56,4955.52,,FALSE
970,Derril Rego,dregoqx@ihg.com,Female,,TX,1427.95,,665,TRUE
971,Barbaraanne Flitcroft,bflitcroftqy@marriott.com,Male,62,CA,7778.02,9967.24,632,TRUE
972,Jeannette Dunning,jdunningqz@fema.gov,,96,NY,6413.31,17397.09,703,TRUE
,Silvia Rosoni,srosonir0@unc.edu,Male,5,FL,2731.71,6153.71,695,FALSE
974,Charo Falcus,cfalcusr1@altervista.org,Male,108,FL,7713.7,7815.22,756,FALSE
975,Niel Oultram,noultramr2@yellowpages.com,Male,104,TX,109.46,17161.02,795,TRUE
976,Elsinore Florentine,eflorentiner3@delicious.com,Male,4,TX,5631.89,1621.84,663,FALSE
977,Edgard Gilbody,egilbodyr4@dedecms.com,Male,100,CA,260.15,3051.48,633,FALSE
978,Gilles Creenan,gcreenanr5@naver.com,Male,104,FL,7252.68,2804.18,707,FALSE
979,Rea Rainsbury,rrainsburyr6@sphinn.com,Female,95,CA,6855.59,15355.99,718,TRUE
980,Chaunce Vlasyev,cvlasyevr7@mysql.com,Female,55,NY,9173.88,4699.26,748,TRUE
981,Matias Behrens,mbehrensr8@goodreads.com,Male,21,TX,3028.56,16154.42,571,FALSE
982,Alaster Curphey,acurpheyr9@liveinternet.ru,Male,,NY,8491.04,6625.25,592,FALSE
983,Silvain Taunton.,stauntonra@google.ru,Female,104,CA,8302.75,,,TRUE
984,Arielle Aggis,aaggisrb@time.com,Female,114,TX,4144.43,4328.39,555,FALSE
985,Zeke Acum,zacumrc@icio.us,Female,111,FL,3858.68,14449.69,649,TRUE
986,Rosaleen Vowden,rvowdenrd@geocities.jp,Male,103,NY,625.46,12763.95,698,TRUE
987,Lotta Oen,loenre@addtoany.com,Female,87,TX,5968.32,63.24,715,FALSE
988,Amerigo Hadkins,ahadkinsrf@goodreads.com,Female,33,TX,1524.02,14511.27,606,TRUE
989,Urbano Izkovici,uizkovicirg@networkadvertising.org,,,TX,4174.49,,692,TRUE
990,Boony Antoniazzi,bantoniazzirh@w3.org,Male,71,TX,5022.93,2772.32,583,FALSE
991,Land Pamphilon,lpamphilonri@yandex.ru,Male,,FL,52.04,7427.4,672,FALSE
992,Lorette Speirs,lspeirsrj@ted.com,Female,90,CA,,17083.97,624,TRUE
993,Leeland Lewty,llewtyrk@jimdo.com,Female,39,NY,1537.11,11346.58,687,FALSE
994,Sephira Shrawley,sshrawleyrl@joomla.org,Male,96,CA,1519.35,7486.92,,TRUE
995,Allayne Fryman,afrymanrm@ucla.edu,Female,43,NY,4746.33,14921.35,742,FALSE
996,Elihu Fawley,efawleyrn@tumblr.com,,37,NY,9424.85,15674.18,606,FALSE
997,Taylor Trounce,ttrouncero@theglobeandmail.com,Female,61,TX,9613.77,10477.52,,FALSE
998,Demetria Zarb,dzarbrp@netscape.com,Male,82,TX,9463.6,3779.07,672,FALSE
999,Loren Steen,lsteenrq@google.ca,Female,111,FL,765.64,14517.48,646,TRUE
1000,Aridatha Varsey,avarseyrr@rakuten.co.jp,,14,FL,5395.75,,568,FALSE
